episode,step,reward,epsilon,vehicle_location_edge_id,destination_edge_id,out_lanes,action_chosen,best_choice,q_values,stage,done
119,6,-0.02,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7fdeff780550>>,9w,21n,"{'r': '5n', 's': '8w', 'l': '12s', 't': '9e'}",r,13s,"tensor([[0.1347, 0.1318, 0.1300, 0.1289]], device='cuda:0',
       grad_fn=<AddmmBackward0>)",pickup,0
119,7,0.025,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7fdeff780550>>,9e,21n,"{'r': '13s', 's': '10e', 'l': '6n', 't': '9w'}",r,5n,"tensor([[0.1502, 0.1496, 0.1429, 0.1460]], device='cuda:0',
       grad_fn=<AddmmBackward0>)",pickup,0
119,8,-0.02,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7fdeff780550>>,9w,21n,"{'r': '5n', 's': '8w', 'l': '12s', 't': '9e'}",l,6n,"tensor([[0.1223, 0.1231, 0.1267, 0.1237]], device='cuda:0',
       grad_fn=<AddmmBackward0>)",pickup,0
119,9,0.025,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7fdeff780550>>,9e,21n,"{'r': '13s', 's': '10e', 'l': '6n', 't': '9w'}",l,12s,,pickup,0
119,10,-0.02,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7fdeff780550>>,9w,21n,"{'r': '5n', 's': '8w', 'l': '12s', 't': '9e'}",l,6n,"tensor([[0.1262, 0.1250, 0.1278, 0.1243]], device='cuda:0',
       grad_fn=<AddmmBackward0>)",pickup,0
119,11,0.025,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7fdeff780550>>,9e,21n,"{'r': '13s', 's': '10e', 'l': '6n', 't': '9w'}",t,9e,"tensor([[0.1287, 0.1300, 0.1335, 0.1339]], device='cuda:0',
       grad_fn=<AddmmBackward0>)",pickup,0
119,12,0.025,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7fdeff780550>>,13s,21n,"{'r': '16w', 's': '20s', 'l': '17e', 't': '13n'}",l,6n,"tensor([[0.1114, 0.1111, 0.1209, 0.1156]], device='cuda:0',
       grad_fn=<AddmmBackward0>)",pickup,0
119,13,0.025,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7fdeff780550>>,13n,21n,"{'r': '10e', 's': '6n', 'l': '9w', 't': '13s'}",l,17e,"tensor([[0.1082, 0.1101, 0.1219, 0.1185]], device='cuda:0',
       grad_fn=<AddmmBackward0>)",pickup,0
119,14,-0.02,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7fdeff780550>>,13s,21n,"{'r': '16w', 's': '20s', 'l': '17e', 't': '13n'}",s,6n,,pickup,0
119,15,0.025,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7fdeff780550>>,13n,21n,"{'r': '10e', 's': '6n', 'l': '9w', 't': '13s'}",r,16w,,pickup,0
119,16,-0.02,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7fdeff780550>>,13s,21n,"{'r': '16w', 's': '20s', 'l': '17e', 't': '13n'}",s,6n,,pickup,0
119,17,0.025,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7fdeff780550>>,13n,21n,"{'r': '10e', 's': '6n', 'l': '9w', 't': '13s'}",l,17e,,pickup,0
119,18,-0.02,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7fdeff780550>>,13s,21n,"{'r': '16w', 's': '20s', 'l': '17e', 't': '13n'}",l,9w,"tensor([[-0.1313, -0.1273, -0.1242, -0.1256]], device='cuda:0',
       grad_fn=<AddmmBackward0>)",pickup,0
119,19,0.025,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7fdeff780550>>,13n,21n,"{'r': '10e', 's': '6n', 'l': '9w', 't': '13s'}",t,13n,,pickup,0
119,20,0,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7fdeff780550>>,10e,21n,"{'r': '14s', 'l': '7n', 't': '10w'}",l,9w,"tensor([[-0.1431, -0.1456, -0.1342, -0.1433]], device='cuda:0',
       grad_fn=<AddmmBackward0>)",pickup,0
119,21,-0.15,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7fdeff780550>>,10w,21n,"{'r': '6n', 's': '9w', 'l': '13s', 't': '10e'}",s,9w,,done,1
120,1,-0.02,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7fdeff780550>>,9e,21n,"{'r': '13s', 's': '10e', 'l': '6n', 't': '9w'}",t,9w,,pickup,0
120,2,-0.02,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7fdeff780550>>,9w,21n,"{'r': '5n', 's': '8w', 'l': '12s', 't': '9e'}",l,6n,"tensor([[0.1216, 0.1206, 0.1313, 0.1255]], device='cuda:0',
       grad_fn=<AddmmBackward0>)",pickup,0
120,3,0.025,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7fdeff780550>>,9e,21n,"{'r': '13s', 's': '10e', 'l': '6n', 't': '9w'}",l,12s,,pickup,0
120,4,-0.02,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7fdeff780550>>,9w,21n,"{'r': '5n', 's': '8w', 'l': '12s', 't': '9e'}",s,10e,,pickup,0
120,5,0.025,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7fdeff780550>>,9e,21n,"{'r': '13s', 's': '10e', 'l': '6n', 't': '9w'}",t,9e,,pickup,0
120,6,0.025,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7fdeff780550>>,13s,21n,"{'r': '16w', 's': '20s', 'l': '17e', 't': '13n'}",r,13s,,pickup,0
120,7,0.025,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7fdeff780550>>,20s,21n,"{'r': '23w', 'l': '24e', 't': '20n'}",s,20s,,pickup,0
120,8,0.025,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7fdeff780550>>,24e,21n,"{'l': '21n', 't': '24w'}",t,20n,,pickup,0
120,9,0.025,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7fdeff780550>>,24w,21n,"{'r': '20n', 's': '23w', 't': '24e'}",l,21n,"tensor([[-0.1170, -0.1480,  0.0999,  0.0560]], device='cuda:0',
       grad_fn=<AddmmBackward0>)",pickup,0
120,10,-0.02,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7fdeff780550>>,24e,21n,"{'l': '21n', 't': '24w'}",t,24e,,pickup,0
120,11,0.025,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7fdeff780550>>,24w,21n,"{'r': '20n', 's': '23w', 't': '24e'}",l,21n,"tensor([[-0.0907, -0.1468,  0.1023,  0.0619]], device='cuda:0',
       grad_fn=<AddmmBackward0>)",pickup,0
120,12,-0.02,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7fdeff780550>>,24e,21n,"{'l': '21n', 't': '24w'}",s,23w,,pickup,0
120,13,0.025,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7fdeff780550>>,24w,21n,"{'r': '20n', 's': '23w', 't': '24e'}",t,24w,,pickup,0
120,14,-0.15,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7fdeff780550>>,24e,21n,"{'l': '21n', 't': '24w'}",l,24w,,done,1
121,1,-0.02,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7fdeff780550>>,9e,21n,"{'r': '13s', 's': '10e', 'l': '6n', 't': '9w'}",t,9w,,pickup,0
121,2,-0.02,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7fdeff780550>>,9w,21n,"{'r': '5n', 's': '8w', 'l': '12s', 't': '9e'}",l,6n,"tensor([[0.1223, 0.1220, 0.1251, 0.1215]], device='cuda:0',
       grad_fn=<AddmmBackward0>)",pickup,0
121,3,0.025,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7fdeff780550>>,9e,21n,"{'r': '13s', 's': '10e', 'l': '6n', 't': '9w'}",l,12s,,pickup,0
121,4,-0.02,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7fdeff780550>>,9w,21n,"{'r': '5n', 's': '8w', 'l': '12s', 't': '9e'}",s,10e,,pickup,0
121,5,0.025,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7fdeff780550>>,9e,21n,"{'r': '13s', 's': '10e', 'l': '6n', 't': '9w'}",t,9e,"tensor([[0.1179, 0.1244, 0.1342, 0.1382]], device='cuda:0',
       grad_fn=<AddmmBackward0>)",pickup,0
121,6,0.025,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7fdeff780550>>,13s,21n,"{'r': '16w', 's': '20s', 'l': '17e', 't': '13n'}",s,10e,,pickup,0
121,7,0.025,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7fdeff780550>>,13n,21n,"{'r': '10e', 's': '6n', 'l': '9w', 't': '13s'}",t,13n,"tensor([[0.1473, 0.1442, 0.1340, 0.1494]], device='cuda:0',
       grad_fn=<AddmmBackward0>)",pickup,0
121,8,-0.02,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7fdeff780550>>,6n,21n,"{'r': '3e', 'l': '2w', 't': '6s'}",s,6n,,pickup,0
121,9,-0.02,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7fdeff780550>>,6s,21n,"{'r': '9w', 's': '13s', 'l': '10e', 't': '6n'}",l,2w,"tensor([[ 0.0925, -0.1487,  0.1139,  0.1118]], device='cuda:0',
       grad_fn=<AddmmBackward0>)",pickup,0
121,10,0.025,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7fdeff780550>>,6n,21n,"{'r': '3e', 'l': '2w', 't': '6s'}",r,9w,"tensor([[0.1462, 0.1389, 0.1387, 0.1374]], device='cuda:0',
       grad_fn=<AddmmBackward0>)",pickup,0
121,11,-0.02,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7fdeff780550>>,6s,21n,"{'r': '9w', 's': '13s', 'l': '10e', 't': '6n'}",l,2w,"tensor([[ 0.0828, -0.1489,  0.1149,  0.1063]], device='cuda:0',
       grad_fn=<AddmmBackward0>)",pickup,0
121,12,0.025,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7fdeff780550>>,6n,21n,"{'r': '3e', 'l': '2w', 't': '6s'}",r,9w,,pickup,0
121,13,-0.02,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7fdeff780550>>,6s,21n,"{'r': '9w', 's': '13s', 'l': '10e', 't': '6n'}",l,2w,"tensor([[ 0.0792, -0.1484,  0.1218,  0.1118]], device='cuda:0',
       grad_fn=<AddmmBackward0>)",pickup,0
121,14,0.025,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7fdeff780550>>,6n,21n,"{'r': '3e', 'l': '2w', 't': '6s'}",s,13s,,pickup,0
121,15,-0.02,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7fdeff780550>>,6s,21n,"{'r': '9w', 's': '13s', 'l': '10e', 't': '6n'}",t,6s,"tensor([[ 5.6457e-05, -1.2503e-01, -3.2324e-02,  1.0122e-02]], device='cuda:0',
       grad_fn=<AddmmBackward0>)",pickup,0
121,16,0.025,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7fdeff780550>>,6n,21n,"{'r': '3e', 'l': '2w', 't': '6s'}",l,10e,,pickup,0
121,17,-0.02,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7fdeff780550>>,6s,21n,"{'r': '9w', 's': '13s', 'l': '10e', 't': '6n'}",r,3e,"tensor([[-0.1035, -0.1873, -0.1396, -0.1306]], device='cuda:0',
       grad_fn=<AddmmBackward0>)",pickup,0
121,18,0.025,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7fdeff780550>>,6n,21n,"{'r': '3e', 'l': '2w', 't': '6s'}",t,6n,,pickup,0
121,19,-0.02,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7fdeff780550>>,6s,21n,"{'r': '9w', 's': '13s', 'l': '10e', 't': '6n'}",l,2w,"tensor([[-0.1422, -0.1418, -0.1078, -0.1218]], device='cuda:0',
       grad_fn=<AddmmBackward0>)",pickup,0
121,20,0.025,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7fdeff780550>>,6n,21n,"{'r': '3e', 'l': '2w', 't': '6s'}",l,10e,"tensor([[-0.1329, -0.1439, -0.1213, -0.1349]], device='cuda:0',
       grad_fn=<AddmmBackward0>)",pickup,0
121,21,-0.15,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7fdeff780550>>,6s,21n,"{'r': '9w', 's': '13s', 'l': '10e', 't': '6n'}",r,10e,"tensor([[-0.1450, -0.1697, -0.1707, -0.1801]], device='cuda:0',
       grad_fn=<AddmmBackward0>)",done,1
122,1,-0.02,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7fdeff780550>>,9e,21n,"{'r': '13s', 's': '10e', 'l': '6n', 't': '9w'}",r,13s,"tensor([[0.1252, 0.1208, 0.1250, 0.1196]], device='cuda:0',
       grad_fn=<AddmmBackward0>)",pickup,0
122,2,0.025,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7fdeff780550>>,13s,21n,"{'r': '16w', 's': '20s', 'l': '17e', 't': '13n'}",r,13s,"tensor([[0.1337, 0.1290, 0.1316, 0.1297]], device='cuda:0',
       grad_fn=<AddmmBackward0>)",pickup,0
122,3,0.025,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7fdeff780550>>,20s,21n,"{'r': '23w', 'l': '24e', 't': '20n'}",s,20s,,pickup,0
122,4,-0.15,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7fdeff780550>>,24e,21n,"{'l': '21n', 't': '24w'}",s,20s,,done,1
123,1,-0.02,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7fdeff780550>>,9e,21n,"{'r': '13s', 's': '10e', 'l': '6n', 't': '9w'}",t,9w,"tensor([[0.1073, 0.1120, 0.1216, 0.1228]], device='cuda:0',
       grad_fn=<AddmmBackward0>)",pickup,0
123,2,-0.02,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7fdeff780550>>,9w,21n,"{'r': '5n', 's': '8w', 'l': '12s', 't': '9e'}",r,13s,,pickup,0
123,3,0.025,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7fdeff780550>>,9e,21n,"{'r': '13s', 's': '10e', 'l': '6n', 't': '9w'}",r,5n,,pickup,0
123,4,-0.02,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7fdeff780550>>,9w,21n,"{'r': '5n', 's': '8w', 'l': '12s', 't': '9e'}",l,6n,"tensor([[0.1305, 0.1332, 0.1408, 0.1374]], device='cuda:0',
       grad_fn=<AddmmBackward0>)",pickup,0
123,5,0.025,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7fdeff780550>>,9e,21n,"{'r': '13s', 's': '10e', 'l': '6n', 't': '9w'}",s,8w,,pickup,0
123,6,-0.02,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7fdeff780550>>,9w,21n,"{'r': '5n', 's': '8w', 'l': '12s', 't': '9e'}",r,13s,"tensor([[0.1391, 0.1366, 0.1371, 0.1366]], device='cuda:0',
       grad_fn=<AddmmBackward0>)",pickup,0
123,7,0.025,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7fdeff780550>>,9e,21n,"{'r': '13s', 's': '10e', 'l': '6n', 't': '9w'}",r,5n,"tensor([[0.1455, 0.1425, 0.1397, 0.1431]], device='cuda:0',
       grad_fn=<AddmmBackward0>)",pickup,0
123,8,-0.02,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7fdeff780550>>,9w,21n,"{'r': '5n', 's': '8w', 'l': '12s', 't': '9e'}",l,6n,,pickup,0
123,9,0.025,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7fdeff780550>>,9e,21n,"{'r': '13s', 's': '10e', 'l': '6n', 't': '9w'}",t,9e,"tensor([[0.1401, 0.1381, 0.1399, 0.1458]], device='cuda:0',
       grad_fn=<AddmmBackward0>)",pickup,0
123,10,-0.02,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7fdeff780550>>,9w,21n,"{'r': '5n', 's': '8w', 'l': '12s', 't': '9e'}",t,9w,"tensor([[0.1144, 0.1143, 0.1234, 0.1243]], device='cuda:0',
       grad_fn=<AddmmBackward0>)",pickup,0
123,11,-0.02,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7fdeff780550>>,5n,21n,"{'r': '2e', 'l': '1w', 't': '5s'}",l,12s,,pickup,0
123,12,-0.02,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7fdeff780550>>,5s,21n,"{'r': '8w', 's': '12s', 'l': '9e', 't': '5n'}",t,5s,,pickup,0
123,13,0.025,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7fdeff780550>>,9e,21n,"{'r': '13s', 's': '10e', 'l': '6n', 't': '9w'}",l,9e,"tensor([[0.1108, 0.1110, 0.1149, 0.1103]], device='cuda:0',
       grad_fn=<AddmmBackward0>)",pickup,0
123,14,-0.02,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7fdeff780550>>,9w,21n,"{'r': '5n', 's': '8w', 'l': '12s', 't': '9e'}",l,6n,"tensor([[0.0273, 0.0285, 0.0375, 0.0237]], device='cuda:0',
       grad_fn=<AddmmBackward0>)",pickup,0
123,15,0.025,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7fdeff780550>>,9e,21n,"{'r': '13s', 's': '10e', 'l': '6n', 't': '9w'}",l,12s,,pickup,0
123,16,-0.02,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7fdeff780550>>,9w,21n,"{'r': '5n', 's': '8w', 'l': '12s', 't': '9e'}",t,9w,"tensor([[-0.1008, -0.0980, -0.1100, -0.0917]], device='cuda:0',
       grad_fn=<AddmmBackward0>)",pickup,0
123,17,-0.02,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7fdeff780550>>,8w,21n,"{'r': '4n', 'l': '11s', 't': '8e'}",t,9e,,pickup,0
123,18,0.025,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7fdeff780550>>,8e,21n,"{'r': '12s', 's': '9e', 'l': '5n', 't': '8w'}",t,8e,"tensor([[-0.1496, -0.1468, -0.1352, -0.1285]], device='cuda:0',
       grad_fn=<AddmmBackward0>)",pickup,0
123,19,0.025,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7fdeff780550>>,12s,21n,"{'r': '15w', 's': '19s', 'l': '16e', 't': '12n'}",r,12s,"tensor([[-0.1303, -0.1422, -0.1434, -0.1403]], device='cuda:0',
       grad_fn=<AddmmBackward0>)",pickup,0
123,20,0.025,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7fdeff780550>>,19s,21n,"{'r': '22w', 'l': '23e', 't': '19n'}",r,15w,"tensor([[-0.1315, -0.1437, -0.1392, -0.1483]], device='cuda:0',
       grad_fn=<AddmmBackward0>)",pickup,0
123,21,-0.15,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7fdeff780550>>,19n,21n,"{'r': '16e', 's': '12n', 'l': '15w', 't': '19s'}",r,15w,"tensor([[-0.1233, -0.1399, -0.1302, -0.1506]], device='cuda:0',
       grad_fn=<AddmmBackward0>)",done,1
124,1,-0.02,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7fdeff780550>>,9e,21n,"{'r': '13s', 's': '10e', 'l': '6n', 't': '9w'}",l,6n,"tensor([[0.1085, 0.1106, 0.1153, 0.1139]], device='cuda:0',
       grad_fn=<AddmmBackward0>)",pickup,0
124,2,0,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7fdeff780550>>,6n,21n,"{'r': '3e', 'l': '2w', 't': '6s'}",l,6n,,pickup,0
124,3,-0.02,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7fdeff780550>>,6s,21n,"{'r': '9w', 's': '13s', 'l': '10e', 't': '6n'}",r,3e,"tensor([[ 0.1368, -0.1519,  0.1206,  0.1275]], device='cuda:0',
       grad_fn=<AddmmBackward0>)",pickup,0
124,4,0.025,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7fdeff780550>>,6n,21n,"{'r': '3e', 'l': '2w', 't': '6s'}",s,13s,,pickup,0
124,5,-0.02,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7fdeff780550>>,6s,21n,"{'r': '9w', 's': '13s', 'l': '10e', 't': '6n'}",l,2w,,pickup,0
124,6,0.025,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7fdeff780550>>,6n,21n,"{'r': '3e', 'l': '2w', 't': '6s'}",r,9w,"tensor([[0.1549, 0.1511, 0.1514, 0.1525]], device='cuda:0',
       grad_fn=<AddmmBackward0>)",pickup,0
124,7,-0.02,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7fdeff780550>>,6s,21n,"{'r': '9w', 's': '13s', 'l': '10e', 't': '6n'}",t,6s,"tensor([[ 0.1024, -0.1549,  0.1152,  0.1185]], device='cuda:0',
       grad_fn=<AddmmBackward0>)",pickup,0
124,8,0,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7fdeff780550>>,9w,21n,"{'r': '5n', 's': '8w', 'l': '12s', 't': '9e'}",r,9w,"tensor([[0.1497, 0.1491, 0.1445, 0.1478]], device='cuda:0',
       grad_fn=<AddmmBackward0>)",pickup,0
124,9,0.025,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7fdeff780550>>,9e,21n,"{'r': '13s', 's': '10e', 'l': '6n', 't': '9w'}",t,9e,"tensor([[0.1439, 0.1462, 0.1433, 0.1473]], device='cuda:0',
       grad_fn=<AddmmBackward0>)",pickup,0
124,10,-0.02,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7fdeff780550>>,9w,21n,"{'r': '5n', 's': '8w', 'l': '12s', 't': '9e'}",l,6n,"tensor([[0.1157, 0.1181, 0.1217, 0.1211]], device='cuda:0',
       grad_fn=<AddmmBackward0>)",pickup,0
124,11,0.025,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7fdeff780550>>,9e,21n,"{'r': '13s', 's': '10e', 'l': '6n', 't': '9w'}",t,9e,,pickup,0
124,12,0.025,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7fdeff780550>>,10e,21n,"{'r': '14s', 'l': '7n', 't': '10w'}",l,6n,"tensor([[0.1170, 0.1150, 0.1208, 0.1190]], device='cuda:0',
       grad_fn=<AddmmBackward0>)",pickup,0
124,13,-0.02,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7fdeff780550>>,10w,21n,"{'r': '6n', 's': '9w', 'l': '13s', 't': '10e'}",t,10w,"tensor([[ 0.0785, -0.1505,  0.1163,  0.1167]], device='cuda:0',
       grad_fn=<AddmmBackward0>)",pickup,0
124,14,-0.02,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7fdeff780550>>,6n,21n,"{'r': '3e', 'l': '2w', 't': '6s'}",l,13s,"tensor([[0.0665, 0.0675, 0.0855, 0.0809]], device='cuda:0',
       grad_fn=<AddmmBackward0>)",pickup,0
124,15,-0.02,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7fdeff780550>>,6s,21n,"{'r': '9w', 's': '13s', 'l': '10e', 't': '6n'}",t,6s,"tensor([[-0.0465, -0.1266, -0.0533, -0.0277]], device='cuda:0',
       grad_fn=<AddmmBackward0>)",pickup,0
124,16,0.025,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7fdeff780550>>,13s,21n,"{'r': '16w', 's': '20s', 'l': '17e', 't': '13n'}",l,10e,,pickup,0
124,17,0.025,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7fdeff780550>>,13n,21n,"{'r': '10e', 's': '6n', 'l': '9w', 't': '13s'}",s,20s,,pickup,0
124,18,-0.02,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7fdeff780550>>,13s,21n,"{'r': '16w', 's': '20s', 'l': '17e', 't': '13n'}",r,10e,"tensor([[-0.1379, -0.1403, -0.1496, -0.1403]], device='cuda:0',
       grad_fn=<AddmmBackward0>)",pickup,0
124,19,0.025,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7fdeff780550>>,13n,21n,"{'r': '10e', 's': '6n', 'l': '9w', 't': '13s'}",s,20s,,pickup,0
124,20,-0.02,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7fdeff780550>>,13s,21n,"{'r': '16w', 's': '20s', 'l': '17e', 't': '13n'}",s,6n,,pickup,0
124,21,-0.15,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7fdeff780550>>,13n,21n,"{'r': '10e', 's': '6n', 'l': '9w', 't': '13s'}",s,6n,,done,1
125,1,-0.02,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7fdeff780550>>,9e,21n,"{'r': '13s', 's': '10e', 'l': '6n', 't': '9w'}",r,13s,,pickup,0
125,2,0.025,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7fdeff780550>>,13s,21n,"{'r': '16w', 's': '20s', 'l': '17e', 't': '13n'}",l,6n,,pickup,0
125,3,0.025,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7fdeff780550>>,13n,21n,"{'r': '10e', 's': '6n', 'l': '9w', 't': '13s'}",t,13n,"tensor([[0.1217, 0.1200, 0.1252, 0.1277]], device='cuda:0',
       grad_fn=<AddmmBackward0>)",pickup,0
125,4,-0.02,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7fdeff780550>>,6n,21n,"{'r': '3e', 'l': '2w', 't': '6s'}",t,13s,,pickup,0
125,5,-0.02,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7fdeff780550>>,6s,21n,"{'r': '9w', 's': '13s', 'l': '10e', 't': '6n'}",t,6s,,pickup,0
125,6,0,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7fdeff780550>>,9w,21n,"{'r': '5n', 's': '8w', 'l': '12s', 't': '9e'}",r,9w,,pickup,0
