episode,step,reward,epsilon,vehicle_location_edge_id,destination_edge_id,out_lanes,action_chosen,best_choice,q_values,stage,done
450,24,0.025,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7f47da9dffd0>>,17w,24e,"{'r': '13n', 's': '16w', 'l': '20s', 't': '17e'}",r,17w,"tensor([[-0.1508, -0.1590, -0.1512, -0.1531]], device='cuda:0',
       grad_fn=<AddmmBackward0>)",dropoff,0
450,25,-0.02,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7f47da9dffd0>>,16w,24e,"{'r': '12n', 's': '15w', 'l': '19s', 't': '16e'}",l,20s,"tensor([[-0.1436, -0.1518, -0.1418, -0.1466]], device='cuda:0',
       grad_fn=<AddmmBackward0>)",dropoff,0
450,26,0.025,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7f47da9dffd0>>,16e,24e,"{'r': '20s', 's': '17e', 'l': '13n', 't': '16w'}",l,19s,"tensor([[-0.1396, -0.1516, -0.1318, -0.1424]], device='cuda:0',
       grad_fn=<AddmmBackward0>)",dropoff,0
450,27,-0.02,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7f47da9dffd0>>,16w,24e,"{'r': '12n', 's': '15w', 'l': '19s', 't': '16e'}",l,13n,"tensor([[-0.1513, -0.1574, -0.1448, -0.1557]], device='cuda:0',
       grad_fn=<AddmmBackward0>)",dropoff,0
450,28,0.025,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7f47da9dffd0>>,16e,24e,"{'r': '20s', 's': '17e', 'l': '13n', 't': '16w'}",l,19s,"tensor([[-0.1459, -0.1562, -0.1417, -0.1445]], device='cuda:0',
       grad_fn=<AddmmBackward0>)",dropoff,0
450,29,-0.02,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7f47da9dffd0>>,16w,24e,"{'r': '12n', 's': '15w', 'l': '19s', 't': '16e'}",r,20s,"tensor([[-0.1507, -0.1583, -0.1545, -0.1509]], device='cuda:0',
       grad_fn=<AddmmBackward0>)",dropoff,0
450,30,0.025,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7f47da9dffd0>>,16e,24e,"{'r': '20s', 's': '17e', 'l': '13n', 't': '16w'}",r,12n,"tensor([[-0.1458, -0.1534, -0.1511, -0.1467]], device='cuda:0',
       grad_fn=<AddmmBackward0>)",dropoff,0
450,31,-0.15,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7f47da9dffd0>>,16w,24e,"{'r': '12n', 's': '15w', 'l': '19s', 't': '16e'}",s,12n,"tensor([[-0.1559, -0.1520, -0.1580, -0.1646]], device='cuda:0',
       grad_fn=<AddmmBackward0>)",done,1
451,1,-0.02,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7f47da9dffd0>>,9e,21n,"{'r': '13s', 's': '10e', 'l': '6n', 't': '9w'}",t,9w,"tensor([[-0.0535, -0.0475, -0.0543, -0.0425]], device='cuda:0',
       grad_fn=<AddmmBackward0>)",pickup,0
451,2,-0.02,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7f47da9dffd0>>,9w,21n,"{'r': '5n', 's': '8w', 'l': '12s', 't': '9e'}",s,10e,"tensor([[-0.0424, -0.0376, -0.0416, -0.0450]], device='cuda:0',
       grad_fn=<AddmmBackward0>)",pickup,0
451,3,0.025,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7f47da9dffd0>>,9e,21n,"{'r': '13s', 's': '10e', 'l': '6n', 't': '9w'}",t,9e,"tensor([[-0.0666, -0.0648, -0.0676, -0.0579]], device='cuda:0',
       grad_fn=<AddmmBackward0>)",pickup,0
451,4,-0.02,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7f47da9dffd0>>,9w,21n,"{'r': '5n', 's': '8w', 'l': '12s', 't': '9e'}",t,9w,"tensor([[-0.0848, -0.0885, -0.0895, -0.0796]], device='cuda:0',
       grad_fn=<AddmmBackward0>)",pickup,0
451,5,-0.02,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7f47da9dffd0>>,5n,21n,"{'r': '2e', 'l': '1w', 't': '5s'}",t,9e,"tensor([[-0.0828, -0.0858, -0.0863, -0.0809]], device='cuda:0',
       grad_fn=<AddmmBackward0>)",pickup,0
451,6,-0.02,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7f47da9dffd0>>,5s,21n,"{'r': '8w', 's': '12s', 'l': '9e', 't': '5n'}",r,2e,,pickup,0
451,7,0.025,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7f47da9dffd0>>,5n,21n,"{'r': '2e', 'l': '1w', 't': '5s'}",s,12s,"tensor([[-0.0880, -0.0854, -0.0907, -0.0855]], device='cuda:0',
       grad_fn=<AddmmBackward0>)",pickup,0
451,8,-0.02,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7f47da9dffd0>>,5s,21n,"{'r': '8w', 's': '12s', 'l': '9e', 't': '5n'}",t,5s,"tensor([[-0.1087, -0.1436, -0.1045, -0.0972]], device='cuda:0',
       grad_fn=<AddmmBackward0>)",pickup,0
451,9,0.025,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7f47da9dffd0>>,5n,21n,"{'r': '2e', 'l': '1w', 't': '5s'}",s,12s,"tensor([[-0.0901, -0.0814, -0.0894, -0.0861]], device='cuda:0',
       grad_fn=<AddmmBackward0>)",pickup,0
451,10,-0.02,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7f47da9dffd0>>,5s,21n,"{'r': '8w', 's': '12s', 'l': '9e', 't': '5n'}",t,5s,"tensor([[-0.1164, -0.1403, -0.1115, -0.1064]], device='cuda:0',
       grad_fn=<AddmmBackward0>)",pickup,0
451,11,0.025,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7f47da9dffd0>>,5n,21n,"{'r': '2e', 'l': '1w', 't': '5s'}",l,9e,"tensor([[-0.1104, -0.1068, -0.1058, -0.1097]], device='cuda:0',
       grad_fn=<AddmmBackward0>)",pickup,0
451,12,-0.02,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7f47da9dffd0>>,5s,21n,"{'r': '8w', 's': '12s', 'l': '9e', 't': '5n'}",t,5s,"tensor([[-0.1243, -0.1481, -0.1206, -0.1186]], device='cuda:0',
       grad_fn=<AddmmBackward0>)",pickup,0
451,13,0,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7f47da9dffd0>>,8w,21n,"{'r': '4n', 'l': '11s', 't': '8e'}",t,5n,"tensor([[-0.1136, -0.1213, -0.1153, -0.1132]], device='cuda:0',
       grad_fn=<AddmmBackward0>)",pickup,0
451,14,0.025,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7f47da9dffd0>>,8e,21n,"{'r': '12s', 's': '9e', 'l': '5n', 't': '8w'}",t,8e,"tensor([[-0.1132, -0.1489, -0.1126, -0.1048]], device='cuda:0',
       grad_fn=<AddmmBackward0>)",pickup,0
451,15,0.025,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7f47da9dffd0>>,12s,21n,"{'r': '15w', 's': '19s', 'l': '16e', 't': '12n'}",l,5n,"tensor([[-0.1306, -0.1374, -0.1282, -0.1308]], device='cuda:0',
       grad_fn=<AddmmBackward0>)",pickup,0
451,16,0.025,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7f47da9dffd0>>,12n,21n,"{'r': '9e', 's': '5n', 'l': '8w', 't': '12s'}",l,16e,"tensor([[-0.1419, -0.1420, -0.1341, -0.1419]], device='cuda:0',
       grad_fn=<AddmmBackward0>)",pickup,0
451,17,-0.02,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7f47da9dffd0>>,12s,21n,"{'r': '15w', 's': '19s', 'l': '16e', 't': '12n'}",l,8w,"tensor([[-0.1541, -0.1464, -0.1404, -0.1572]], device='cuda:0',
       grad_fn=<AddmmBackward0>)",pickup,0
451,18,0.025,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7f47da9dffd0>>,12n,21n,"{'r': '9e', 's': '5n', 'l': '8w', 't': '12s'}",s,19s,"tensor([[-0.1328, -0.1265, -0.1294, -0.1290]], device='cuda:0',
       grad_fn=<AddmmBackward0>)",pickup,0
451,19,-0.02,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7f47da9dffd0>>,12s,21n,"{'r': '15w', 's': '19s', 'l': '16e', 't': '12n'}",s,5n,"tensor([[-0.1478, -0.1407, -0.1441, -0.1556]], device='cuda:0',
       grad_fn=<AddmmBackward0>)",pickup,0
451,20,0.025,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7f47da9dffd0>>,12n,21n,"{'r': '9e', 's': '5n', 'l': '8w', 't': '12s'}",s,19s,"tensor([[-0.1257, -0.1231, -0.1319, -0.1309]], device='cuda:0',
       grad_fn=<AddmmBackward0>)",pickup,0
451,21,-0.15,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7f47da9dffd0>>,12s,21n,"{'r': '15w', 's': '19s', 'l': '16e', 't': '12n'}",r,19s,"tensor([[-0.1334, -0.1368, -0.1448, -0.1422]], device='cuda:0',
       grad_fn=<AddmmBackward0>)",done,1
452,1,-0.02,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7f47da9dffd0>>,9e,21n,"{'r': '13s', 's': '10e', 'l': '6n', 't': '9w'}",t,9w,,pickup,0
452,2,-0.02,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7f47da9dffd0>>,9w,21n,"{'r': '5n', 's': '8w', 'l': '12s', 't': '9e'}",t,9w,"tensor([[-0.0513, -0.0480, -0.0563, -0.0442]], device='cuda:0',
       grad_fn=<AddmmBackward0>)",pickup,0
452,3,0.025,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7f47da9dffd0>>,9e,21n,"{'r': '13s', 's': '10e', 'l': '6n', 't': '9w'}",l,12s,"tensor([[-0.0728, -0.0586, -0.0559, -0.0667]], device='cuda:0',
       grad_fn=<AddmmBackward0>)",pickup,0
452,4,-0.02,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7f47da9dffd0>>,9w,21n,"{'r': '5n', 's': '8w', 'l': '12s', 't': '9e'}",r,13s,,pickup,0
452,5,0.025,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7f47da9dffd0>>,9e,21n,"{'r': '13s', 's': '10e', 'l': '6n', 't': '9w'}",s,8w,"tensor([[-0.0871, -0.0748, -0.0766, -0.0818]], device='cuda:0',
       grad_fn=<AddmmBackward0>)",pickup,0
452,6,-0.02,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7f47da9dffd0>>,9w,21n,"{'r': '5n', 's': '8w', 'l': '12s', 't': '9e'}",t,9w,"tensor([[-0.1034, -0.1002, -0.1078, -0.0996]], device='cuda:0',
       grad_fn=<AddmmBackward0>)",pickup,0
452,7,0.025,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7f47da9dffd0>>,9e,21n,"{'r': '13s', 's': '10e', 'l': '6n', 't': '9w'}",s,8w,"tensor([[-0.0895, -0.0821, -0.0878, -0.0869]], device='cuda:0',
       grad_fn=<AddmmBackward0>)",pickup,0
452,8,-0.02,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7f47da9dffd0>>,9w,21n,"{'r': '5n', 's': '8w', 'l': '12s', 't': '9e'}",t,9w,"tensor([[-0.1117, -0.1139, -0.1182, -0.1109]], device='cuda:0',
       grad_fn=<AddmmBackward0>)",pickup,0
452,9,0,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7f47da9dffd0>>,12s,21n,"{'r': '15w', 's': '19s', 'l': '16e', 't': '12n'}",l,12s,"tensor([[-0.0988, -0.0954, -0.0946, -0.0983]], device='cuda:0',
       grad_fn=<AddmmBackward0>)",pickup,0
452,10,0.025,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7f47da9dffd0>>,19s,21n,"{'r': '22w', 'l': '23e', 't': '19n'}",l,16e,"tensor([[-0.0994, -0.0966, -0.0910, -0.0981]], device='cuda:0',
       grad_fn=<AddmmBackward0>)",pickup,0
452,11,0.025,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7f47da9dffd0>>,19n,21n,"{'r': '16e', 's': '12n', 'l': '15w', 't': '19s'}",l,23e,"tensor([[-0.1107, -0.1467, -0.0961, -0.1014]], device='cuda:0',
       grad_fn=<AddmmBackward0>)",pickup,0
452,12,-0.02,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7f47da9dffd0>>,19s,21n,"{'r': '22w', 'l': '23e', 't': '19n'}",t,19s,"tensor([[-0.1222, -0.1243, -0.1216, -0.1179]], device='cuda:0',
       grad_fn=<AddmmBackward0>)",pickup,0
452,13,0.025,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7f47da9dffd0>>,19n,21n,"{'r': '16e', 's': '12n', 'l': '15w', 't': '19s'}",t,19n,"tensor([[-0.1116, -0.1431, -0.1034, -0.1010]], device='cuda:0',
       grad_fn=<AddmmBackward0>)",pickup,0
452,14,-0.02,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7f47da9dffd0>>,12n,21n,"{'r': '9e', 's': '5n', 'l': '8w', 't': '12s'}",t,19s,"tensor([[-0.1301, -0.1299, -0.1372, -0.1296]], device='cuda:0',
       grad_fn=<AddmmBackward0>)",pickup,0
452,15,-0.02,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7f47da9dffd0>>,12s,21n,"{'r': '15w', 's': '19s', 'l': '16e', 't': '12n'}",s,5n,"tensor([[-0.1200, -0.1182, -0.1258, -0.1196]], device='cuda:0',
       grad_fn=<AddmmBackward0>)",pickup,0
452,16,0.025,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7f47da9dffd0>>,12n,21n,"{'r': '9e', 's': '5n', 'l': '8w', 't': '12s'}",t,12n,"tensor([[-0.1199, -0.1192, -0.1243, -0.1189]], device='cuda:0',
       grad_fn=<AddmmBackward0>)",pickup,0
452,17,0,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7f47da9dffd0>>,9e,21n,"{'r': '13s', 's': '10e', 'l': '6n', 't': '9w'}",r,9e,"tensor([[-0.1392, -0.1444, -0.1443, -0.1423]], device='cuda:0',
       grad_fn=<AddmmBackward0>)",pickup,0
452,18,-0.02,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7f47da9dffd0>>,9w,21n,"{'r': '5n', 's': '8w', 'l': '12s', 't': '9e'}",r,13s,"tensor([[-0.1219, -0.1265, -0.1253, -0.1249]], device='cuda:0',
       grad_fn=<AddmmBackward0>)",pickup,0
452,19,0.025,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7f47da9dffd0>>,9e,21n,"{'r': '13s', 's': '10e', 'l': '6n', 't': '9w'}",r,5n,"tensor([[-0.1277, -0.1304, -0.1283, -0.1310]], device='cuda:0',
       grad_fn=<AddmmBackward0>)",pickup,0
452,20,-0.02,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7f47da9dffd0>>,9w,21n,"{'r': '5n', 's': '8w', 'l': '12s', 't': '9e'}",l,6n,,pickup,0
452,21,-0.15,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7f47da9dffd0>>,9e,21n,"{'r': '13s', 's': '10e', 'l': '6n', 't': '9w'}",l,6n,"tensor([[-0.1404, -0.1395, -0.1379, -0.1420]], device='cuda:0',
       grad_fn=<AddmmBackward0>)",done,1
453,1,-0.02,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7f47da9dffd0>>,9e,21n,"{'r': '13s', 's': '10e', 'l': '6n', 't': '9w'}",s,10e,"tensor([[-0.0619, -0.0446, -0.0538, -0.0584]], device='cuda:0',
       grad_fn=<AddmmBackward0>)",pickup,0
453,2,0.025,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7f47da9dffd0>>,10e,21n,"{'r': '14s', 'l': '7n', 't': '10w'}",r,13s,,pickup,0
453,3,-0.02,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7f47da9dffd0>>,10w,21n,"{'r': '6n', 's': '9w', 'l': '13s', 't': '10e'}",l,7n,"tensor([[-0.0727, -0.1763,  0.0297, -0.0962]], device='cuda:0',
       grad_fn=<AddmmBackward0>)",pickup,0
453,4,0.025,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7f47da9dffd0>>,10e,21n,"{'r': '14s', 'l': '7n', 't': '10w'}",t,10e,,pickup,0
453,5,0.025,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7f47da9dffd0>>,14s,21n,"{'r': '17w', 's': '21s', 't': '14n'}",t,10w,"tensor([[-0.1016, -0.1474, -0.0980, -0.0898]], device='cuda:0',
       grad_fn=<AddmmBackward0>)",pickup,0
453,6,0.025,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7f47da9dffd0>>,14n,21n,"{'s': '7n', 'l': '10w', 't': '14s'}",t,14n,"tensor([[-0.1002, -0.1178, -0.1322, -0.0737]], device='cuda:0',
       grad_fn=<AddmmBackward0>)",pickup,0
453,7,-0.02,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7f47da9dffd0>>,7n,21n,"{'l': '3w', 't': '7s'}",t,14s,"tensor([[-0.1296, -0.1410, -0.1424, -0.1217]], device='cuda:0',
       grad_fn=<AddmmBackward0>)",pickup,0
453,8,-0.02,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7f47da9dffd0>>,7s,21n,"{'r': '10w', 's': '14s', 't': '7n'}",l,3w,"tensor([[-0.1168, -0.1464, -0.1081, -0.1090]], device='cuda:0',
       grad_fn=<AddmmBackward0>)",pickup,0
453,9,0.025,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7f47da9dffd0>>,7n,21n,"{'l': '3w', 't': '7s'}",t,7n,"tensor([[-0.1125, -0.1288, -0.1290, -0.0931]], device='cuda:0',
       grad_fn=<AddmmBackward0>)",pickup,0
453,10,-0.02,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7f47da9dffd0>>,3w,21n,"{'s': '2w', 'l': '6s', 't': '3e'}",l,3w,"tensor([[-0.1272, -0.1481, -0.1241, -0.1243]], device='cuda:0',
       grad_fn=<AddmmBackward0>)",pickup,0
453,11,-0.02,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7f47da9dffd0>>,2w,21n,"{'s': '1w', 'l': '5s', 't': '2e'}",l,6s,"tensor([[-0.1180, -0.1204, -0.1173, -0.1199]], device='cuda:0',
       grad_fn=<AddmmBackward0>)",pickup,0
453,12,-0.15,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7f47da9dffd0>>,2e,21n,"{'r': '6s', 's': '3e', 't': '2w'}",r,6s,"tensor([[-0.1144, -0.1165, -0.1172, -0.1173]], device='cuda:0',
       grad_fn=<AddmmBackward0>)",done,1
454,1,-0.02,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7f47da9dffd0>>,9e,21n,"{'r': '13s', 's': '10e', 'l': '6n', 't': '9w'}",s,10e,"tensor([[-0.0570, -0.0478, -0.0544, -0.0531]], device='cuda:0',
       grad_fn=<AddmmBackward0>)",pickup,0
454,2,0.025,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7f47da9dffd0>>,10e,21n,"{'r': '14s', 'l': '7n', 't': '10w'}",r,13s,,pickup,0
454,3,-0.02,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7f47da9dffd0>>,10w,21n,"{'r': '6n', 's': '9w', 'l': '13s', 't': '10e'}",l,7n,"tensor([[-0.0691, -0.1625,  0.0303, -0.0883]], device='cuda:0',
       grad_fn=<AddmmBackward0>)",pickup,0
454,4,0.025,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7f47da9dffd0>>,10e,21n,"{'r': '14s', 'l': '7n', 't': '10w'}",s,9w,,pickup,0
454,5,-0.02,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7f47da9dffd0>>,10w,21n,"{'r': '6n', 's': '9w', 'l': '13s', 't': '10e'}",t,10w,"tensor([[-0.1065, -0.1466, -0.0980, -0.0912]], device='cuda:0',
       grad_fn=<AddmmBackward0>)",pickup,0
454,6,0.025,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7f47da9dffd0>>,10e,21n,"{'r': '14s', 'l': '7n', 't': '10w'}",l,13s,"tensor([[-0.0929, -0.0912, -0.0860, -0.0884]], device='cuda:0',
       grad_fn=<AddmmBackward0>)",pickup,0
454,7,-0.02,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7f47da9dffd0>>,10w,21n,"{'r': '6n', 's': '9w', 'l': '13s', 't': '10e'}",l,7n,"tensor([[-0.1152, -0.1520, -0.1051, -0.1093]], device='cuda:0',
       grad_fn=<AddmmBackward0>)",pickup,0
454,8,0.025,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7f47da9dffd0>>,10e,21n,"{'r': '14s', 'l': '7n', 't': '10w'}",l,13s,"tensor([[-0.0981, -0.0978, -0.0942, -0.0993]], device='cuda:0',
       grad_fn=<AddmmBackward0>)",pickup,0
454,9,-0.02,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7f47da9dffd0>>,10w,21n,"{'r': '6n', 's': '9w', 'l': '13s', 't': '10e'}",t,10w,"tensor([[-0.1161, -0.1435, -0.1138, -0.1122]], device='cuda:0',
       grad_fn=<AddmmBackward0>)",pickup,0
454,10,0.025,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7f47da9dffd0>>,10e,21n,"{'r': '14s', 'l': '7n', 't': '10w'}",s,9w,"tensor([[-0.1070, -0.1002, -0.1105, -0.1059]], device='cuda:0',
       grad_fn=<AddmmBackward0>)",pickup,0
454,11,-0.02,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7f47da9dffd0>>,10w,21n,"{'r': '6n', 's': '9w', 'l': '13s', 't': '10e'}",t,10w,"tensor([[-0.1263, -0.1406, -0.1279, -0.1210]], device='cuda:0',
       grad_fn=<AddmmBackward0>)",pickup,0
454,12,0,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7f47da9dffd0>>,13s,21n,"{'r': '16w', 's': '20s', 'l': '17e', 't': '13n'}",s,9w,"tensor([[-0.1176, -0.1117, -0.1229, -0.1132]], device='cuda:0',
       grad_fn=<AddmmBackward0>)",pickup,0
454,13,0.025,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7f47da9dffd0>>,13n,21n,"{'r': '10e', 's': '6n', 'l': '9w', 't': '13s'}",s,20s,"tensor([[-0.1156, -0.1134, -0.1186, -0.1137]], device='cuda:0',
       grad_fn=<AddmmBackward0>)",pickup,0
454,14,-0.02,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7f47da9dffd0>>,13s,21n,"{'r': '16w', 's': '20s', 'l': '17e', 't': '13n'}",r,10e,"tensor([[-0.1310, -0.1377, -0.1344, -0.1378]], device='cuda:0',
       grad_fn=<AddmmBackward0>)",pickup,0
454,15,0.025,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7f47da9dffd0>>,13n,21n,"{'r': '10e', 's': '6n', 'l': '9w', 't': '13s'}",r,16w,"tensor([[-0.1148, -0.1245, -0.1180, -0.1227]], device='cuda:0',
       grad_fn=<AddmmBackward0>)",pickup,0
454,16,-0.02,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7f47da9dffd0>>,13s,21n,"{'r': '16w', 's': '20s', 'l': '17e', 't': '13n'}",r,10e,"tensor([[-0.1302, -0.1413, -0.1340, -0.1393]], device='cuda:0',
       grad_fn=<AddmmBackward0>)",pickup,0
454,17,0.025,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7f47da9dffd0>>,13n,21n,"{'r': '10e', 's': '6n', 'l': '9w', 't': '13s'}",r,16w,"tensor([[-0.1194, -0.1228, -0.1220, -0.1203]], device='cuda:0',
       grad_fn=<AddmmBackward0>)",pickup,0
454,18,-0.02,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7f47da9dffd0>>,13s,21n,"{'r': '16w', 's': '20s', 'l': '17e', 't': '13n'}",s,6n,"tensor([[-0.1434, -0.1397, -0.1430, -0.1419]], device='cuda:0',
       grad_fn=<AddmmBackward0>)",pickup,0
454,19,0.025,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7f47da9dffd0>>,13n,21n,"{'r': '10e', 's': '6n', 'l': '9w', 't': '13s'}",t,13n,,pickup,0
454,20,0,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7f47da9dffd0>>,10e,21n,"{'r': '14s', 'l': '7n', 't': '10w'}",s,6n,"tensor([[-0.1474, -0.1405, -0.1494, -0.1419]], device='cuda:0',
       grad_fn=<AddmmBackward0>)",pickup,0
454,21,-0.15,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7f47da9dffd0>>,10w,21n,"{'r': '6n', 's': '9w', 'l': '13s', 't': '10e'}",s,6n,"tensor([[-0.1480, -0.1476, -0.1504, -0.1494]], device='cuda:0',
       grad_fn=<AddmmBackward0>)",done,1
455,1,-0.02,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7f47da9dffd0>>,9e,21n,"{'r': '13s', 's': '10e', 'l': '6n', 't': '9w'}",s,10e,"tensor([[-0.0657, -0.0602, -0.0658, -0.0603]], device='cuda:0',
       grad_fn=<AddmmBackward0>)",pickup,0
455,2,0.025,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7f47da9dffd0>>,10e,21n,"{'r': '14s', 'l': '7n', 't': '10w'}",r,13s,"tensor([[-0.0302, -0.0346, -0.0466, -0.0449]], device='cuda:0',
       grad_fn=<AddmmBackward0>)",pickup,0
455,3,-0.02,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7f47da9dffd0>>,10w,21n,"{'r': '6n', 's': '9w', 'l': '13s', 't': '10e'}",r,14s,,pickup,0
455,4,0.025,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7f47da9dffd0>>,10e,21n,"{'r': '14s', 'l': '7n', 't': '10w'}",l,13s,"tensor([[-0.0797, -0.0780, -0.0768, -0.0794]], device='cuda:0',
       grad_fn=<AddmmBackward0>)",pickup,0
